cell_id,grid_x,grid_y,elevation_m,slope_deg,terrain_type,rock_density,dust_depth_cm,solar_exposure_pct,surface_temp_c,hazard_prob,safety_score,traversal_energy_wh_per_m
2005,25,33,-28.1,37.11,rock_field,0.741,8.23,35.9,-48.3,0.423,0.577,3.983
2006,26,33,-26.03,28.57,rock_field,0.708,8.93,38.0,-43.5,0.363,0.637,3.705
2007,27,33,-22.43,27.31,regolith_plain,0.677,8.03,33.3,-43.7,0.2,0.8,2.225
2008,28,33,-13.74,32.58,rock_field,0.632,6.74,41.3,-40.3,0.367,0.633,3.591
2009,29,33,-7.24,25.52,regolith_plain,0.537,7.97,45.7,-37.9,0.209,0.791,2.086
2010,30,33,-5.86,14.48,regolith_plain,0.444,9.79,46.5,-36.0,0.133,0.867,1.488
2011,31,33,-3.34,0.8,regolith_plain,0.357,12.0,79.8,-31.0,0.066,0.934,0.973
2012,32,33,-6.29,15.51,regolith_plain,0.406,9.64,56.9,-38.8,0.139,0.861,1.453
2013,33,33,-10.1,12.25,regolith_plain,0.422,9.68,56.5,-30.4,0.128,0.872,1.383
2014,34,33,-7.05,12.33,regolith_plain,0.438,9.6,66.0,-29.8,0.115,0.885,1.44
2015,35,33,-2.79,4.44,regolith_plain,0.509,11.69,66.1,-34.6,0.053,0.947,1.313
2016,36,33,-3.94,7.37,regolith_plain,0.585,11.97,61.7,-35.0,0.091,0.909,1.366
2017,37,33,-1.75,14.02,regolith_plain,0.582,11.56,50.6,-38.8,0.136,0.864,1.61
2018,38,33,4.88,11.27,regolith_plain,0.543,12.56,61.1,-34.7,0.127,0.873,1.595
2019,39,33,6.12,1.45,regolith_plain,0.503,14.62,71.3,-29.6,0.073,0.927,1.205
2020,40,33,5.67,6.34,regolith_plain,0.521,14.69,63.1,-24.2,0.103,0.897,1.394
2021,41,33,5.42,3.46,regolith_plain,0.532,16.02,61.5,-34.3,0.106,0.894,1.36
2022,42,33,4.0,6.61,regolith_plain,0.568,16.45,63.5,-31.8,0.105,0.895,1.442
2023,43,33,9.73,5.28,regolith_plain,0.639,16.19,63.8,-41.0,0.112,0.888,1.513
2024,44,33,7.67,7.03,regolith_plain,0.675,14.02,54.3,-39.3,0.103,0.897,1.51
2025,45,33,5.14,12.74,regolith_plain,0.654,10.8,47.2,-34.7,0.144,0.856,1.584
2026,46,33,1.45,14.14,regolith_plain,0.627,8.23,57.8,-34.0,0.134,0.866,1.577
2027,47,33,5.72,17.34,regolith_plain,0.618,5.39,35.3,-60.7,0.16,0.84,1.662
2028,48,33,7.04,14.61,regolith_plain,0.585,4.9,55.2,-33.5,0.107,0.893,1.628
2029,49,33,7.37,1.4,regolith_plain,0.51,6.33,65.6,-25.0,0.061,0.939,1.1
2030,50,33,6.73,2.94,regolith_plain,0.499,5.55,74.6,-37.4,0.041,0.959,1.066
2031,51,33,6.4,5.81,regolith_plain,0.524,5.11,60.6,-28.2,0.062,0.938,1.188
2032,52,33,5.02,1.45,regolith_plain,0.475,4.82,72.4,-41.2,0.025,0.975,1.08
2033,53,33,6.72,4.44,regolith_plain,0.418,3.17,62.7,-29.6,0.071,0.929,1.018
2034,54,33,3.94,7.6,regolith_plain,0.404,1.5,62.3,-33.4,0.066,0.934,1.069
2035,55,33,1.38,5.83,regolith_plain,0.394,0.57,68.0,-40.7,0.052,0.948,0.982
2036,56,33,-0.11,4.77,regolith_plain,0.414,2.72,62.0,-31.8,0.041,0.959,1.066
2037,57,33,-0.4,7.43,regolith_plain,0.44,4.55,67.8,-27.1,0.05,0.95,1.127
2038,58,33,-1.62,9.94,regolith_plain,0.484,6.4,53.1,-35.6,0.092,0.908,1.345
2039,59,33,-0.03,8.18,regolith_plain,0.519,8.9,62.8,-31.6,0.089,0.911,1.35
2040,0,34,-3.85,13.76,regolith_plain,0.685,4.44,60.4,-35.9,0.102,0.898,1.627
2041,1,34,-8.14,7.74,regolith_plain,0.671,6.67,65.4,-40.2,0.089,0.911,1.491
2042,2,34,-8.86,3.61,regolith_plain,0.662,8.62,77.5,-26.0,0.074,0.926,1.319
2043,3,34,-8.01,9.55,regolith_plain,0.676,9.06,54.9,-29.7,0.118,0.882,1.594
2044,4,34,-6.35,16.07,regolith_plain,0.687,9.26,44.1,-36.0,0.132,0.868,1.753
2045,5,34,-3.45,13.0,regolith_plain,0.639,8.79,49.7,-46.4,0.115,0.885,1.641
2046,6,34,-0.81,14.2,regolith_plain,0.603,7.68,58.3,-41.4,0.118,0.882,1.585
2047,7,34,1.45,13.44,regolith_plain,0.565,6.86,58.2,-38.7,0.13,0.87,1.623
2048,8,34,1.37,19.24,regolith_plain,0.551,5.25,49.5,-44.6,0.158,0.842,1.687
2049,9,34,-3.78,13.94,regolith_plain,0.538,6.07,47.9,-38.7,0.122,0.878,1.516
2050,10,34,-3.01,10.12,regolith_plain,0.524,6.35,63.5,-31.8,0.093,0.907,1.432
2051,11,34,-5.89,15.82,regolith_plain,0.523,5.21,45.2,-45.4,0.138,0.862,1.638
2052,12,34,-10.02,22.23,regolith_plain,0.514,3.85,52.5,-33.9,0.161,0.839,1.723
2053,13,34,-19.97,19.59,regolith_plain,0.471,3.41,65.6,-30.0,0.153,0.847,1.693
2054,14,34,-21.37,10.97,regolith_plain,0.43,3.87,60.1,-36.5,0.096,0.904,1.301
2055,15,34,-22.12,14.29,regolith_plain,0.428,2.54,57.8,-35.7,0.089,0.911,1.331
2056,16,34,-25.2,9.0,regolith_plain,0.406,2.82,57.1,-43.1,0.052,0.948,1.136
2057,17,34,-27.18,4.31,regolith_plain,0.397,4.23,54.4,-37.7,0.049,0.951,1.039
2058,18,34,-23.44,13.5,regolith_plain,0.451,5.55,51.5,-37.5,0.122,0.878,1.47
2059,19,34,-18.16,15.35,regolith_plain,0.487,7.98,46.6,-38.8,0.128,0.872,1.62
2060,20,34,-14.21,5.29,regolith_plain,0.474,11.47,55.5,-35.2,0.102,0.898,1.239
2061,21,34,-14.93,12.32,regolith_plain,0.505,10.97,66.8,-31.7,0.136,0.864,1.494
2062,22,34,-13.38,18.88,regolith_plain,0.556,10.55,50.9,-39.3,0.179,0.821,1.82
2063,23,34,-14.27,25.07,regolith_plain,0.603,10.17,44.7,-39.2,0.198,0.802,2.043
2064,24,34,-13.31,32.56,rock_field,0.65,9.61,32.3,-40.6,0.37,0.63,3.639
2065,25,34,-10.52,35.71,rock_field,0.7,9.7,29.7,-46.0,0.394,0.606,4.089
2066,26,34,-13.87,31.86,rock_field,0.702,9.58,40.7,-40.4,0.387,0.613,3.88
2067,27,34,-12.76,28.82,rock_field,0.679,8.84,38.1,-43.3,0.341,0.659,3.449
2068,28,34,-3.25,21.68,regolith_plain,0.6,9.22,49.3,-41.2,0.161,0.839,1.977
2069,29,34,-3.37,4.89,regolith_plain,0.49,11.66,63.4,-31.9,0.08,0.92,1.296
2070,30,34,-3.12,2.8,regolith_plain,0.442,11.88,64.9,-35.7,0.077,0.923,1.141
2071,31,34,-4.91,10.37,regolith_plain,0.406,10.66,50.2,-37.0,0.107,0.893,1.302
2072,32,34,-9.72,10.02,regolith_plain,0.382,10.71,47.1,-39.5,0.124,0.876,1.31
2073,33,34,-11.47,0.66,regolith_plain,0.362,12.19,67.7,-33.7,0.076,0.924,1.016
2074,34,34,-9.26,11.38,regolith_plain,0.398,10.99,57.8,-37.2,0.096,0.904,1.429
2075,35,34,-3.76,12.23,regolith_plain,0.476,12.1,48.8,-41.2,0.136,0.864,1.475
2076,36,34,-0.59,12.39,regolith_plain,0.534,12.54,56.2,-43.2,0.129,0.871,1.614
2077,37,34,2.82,12.09,regolith_plain,0.553,12.54,57.0,-34.8,0.142,0.858,1.546
2078,38,34,5.74,5.1,regolith_plain,0.553,13.53,51.5,-37.4,0.1,0.9,1.366
2079,39,34,6.38,4.11,regolith_plain,0.547,13.63,60.0,-32.0,0.091,0.909,1.307
2080,40,34,8.23,2.67,regolith_plain,0.547,14.81,69.5,-34.3,0.084,0.916,1.261
2081,41,34,7.44,2.42,regolith_plain,0.558,16.32,69.7,-24.7,0.074,0.926,1.356
2082,42,34,6.74,4.98,regolith_plain,0.583,17.41,57.6,-38.1,0.133,0.867,1.465
2083,43,34,8.5,2.94,regolith_plain,0.623,17.92,67.7,-36.6,0.09,0.91,1.351
2084,44,34,6.23,13.19,regolith_plain,0.674,14.42,61.6,-38.8,0.173,0.827,1.736
2085,45,34,0.13,14.16,regolith_plain,0.67,11.61,59.1,-42.4,0.157,0.843,1.81
2086,46,34,-2.17,5.46,regolith_plain,0.636,10.25,63.4,-27.7,0.083,0.917,1.37
2087,47,34,-3.0,12.79,regolith_plain,0.634,6.48,53.1,-31.6,0.11,0.89,1.561
2088,48,34,0.02,16.14,regolith_plain,0.612,4.41,48.5,-36.1,0.11,0.89,1.691
2089,49,34,5.16,11.71,regolith_plain,0.571,3.77,59.9,-38.0,0.096,0.904,1.493
2090,50,34,6.48,7.14,regolith_plain,0.516,3.16,63.3,-25.9,0.049,0.951,1.194
2091,51,34,8.92,5.67,regolith_plain,0.468,2.6,67.5,-33.0,0.066,0.934,1.087
2092,52,34,7.97,9.88,regolith_plain,0.449,1.27,59.9,-35.2,0.077,0.923,1.247
2093,53,34,5.28,5.35,regolith_plain,0.425,1.15,69.0,-25.2,0.046,0.954,1.008
2094,54,34,4.42,1.5,regolith_plain,0.401,0.94,68.9,-28.3,0.024,0.976,0.872
2095,55,34,4.24,3.72,regolith_plain,0.393,0.0,70.6,-21.5,0.036,0.964,0.928
2096,56,34,3.08,6.21,regolith_plain,0.446,1.67,68.4,-30.2,0.051,0.949,1.146
2097,57,34,2.44,2.86,regolith_plain,0.485,4.62,62.0,-35.3,0.044,0.956,1.062
2098,58,34,1.72,5.67,regolith_plain,0.529,6.65,52.9,-39.6,0.09,0.91,1.211
2099,59,34,4.22,9.15,regolith_plain,0.574,8.57,69.2,-39.0,0.11,0.89,1.466
2100,0,35,-1.57,5.39,regolith_plain,0.683,4.06,65.6,-33.6,0.075,0.925,1.327
2101,1,35,-3.41,11.68,regolith_plain,0.682,4.61,46.9,-34.5,0.103,0.897,1.604
2102,2,35,-7.67,3.99,regolith_plain,0.645,7.25,61.3,-31.9,0.049,0.951,1.26
2103,3,35,-3.29,10.24,regolith_plain,0.647,7.81,63.4,-33.5,0.114,0.886,1.491
2104,4,35,-1.93,1.45,regolith_plain,0.61,10.47,66.7,-36.7,0.063,0.937,1.262
2105,5,35,-3.33,5.21,regolith_plain,0.593,9.07,61.2,-33.6,0.075,0.925,1.281
2106,6,35,-0.66,12.58,regolith_plain,0.583,7.13,64.6,-29.1,0.113,0.887,1.534
2107,7,35,3.87,10.94,regolith_plain,0.543,6.54,51.7,-35.8,0.09,0.91,1.471
2108,8,35,7.07,4.9,regolith_plain,0.493,6.82,59.8,-34.1,0.057,0.943,1.231
2109,9,35,0.49,14.47,regolith_plain,0.504,5.84,55.4,-39.4,0.131,0.869,1.551
2110,10,35,-3.07,8.99,regolith_plain,0.489,6.91,62.5,-30.4,0.07,0.93,1.306
2111,11,35,-3.39,7.0,regolith_plain,0.487,7.46,65.3,-45.4,0.091,0.909,1.268
2112,12,35,-7.94,16.37,regolith_plain,0.504,6.11,57.5,-34.0,0.148,0.852,1.606
2113,13,35,-15.09,18.25,regolith_plain,0.489,5.16,51.1,-27.3,0.145,0.855,1.612
2114,14,35,-16.16,12.68,regolith_plain,0.451,5.32,59.0,-40.9,0.112,0.888,1.383
2115,15,35,-16.98,15.39,regolith_plain,0.433,4.24,51.5,-38.4,0.11,0.89,1.473
2116,16,35,-25.75,17.47,regolith_plain,0.434,3.52,51.2,-37.5,0.121,0.879,1.49
2117,17,35,-29.38,0.95,regolith_plain,0.408,6.6,69.6,-33.1,0.038,0.962,0.97
2118,18,35,-25.65,10.92,regolith_plain,0.457,7.28,59.3,-30.8,0.091,0.909,1.316
2119,19,35,-22.76,17.65,regolith_plain,0.498,8.45,55.2,-34.6,0.141,0.859,1.717
2120,20,35,-16.66,16.24,regolith_plain,0.508,10.4,55.5,-36.0,0.15,0.85,1.623
2121,21,35,-13.57,6.1,regolith_plain,0.486,12.78,63.6,-30.8,0.093,0.907,1.335
2122,22,35,-12.45,5.94,regolith_plain,0.491,13.67,58.6,-35.8,0.102,0.898,1.345
2123,23,35,-10.24,12.04,regolith_plain,0.513,13.62,57.2,-23.6,0.148,0.852,1.544
2124,24,35,-3.94,19.95,regolith_plain,0.553,13.01,47.9,-38.9,0.183,0.817,1.869
2125,25,35,0.65,19.61,regolith_plain,0.598,13.23,49.6,-38.2,0.185,0.815,1.905
2126,26,35,-1.27,20.21,regolith_plain,0.629,12.2,61.0,-41.7,0.167,0.833,1.85
2127,27,35,-3.16,15.81,regolith_plain,0.619,11.47,49.5,-41.0,0.164,0.836,1.72
2128,28,35,-0.91,1.04,regolith_plain,0.533,12.77,71.4,-26.7,0.051,0.949,1.195
2129,29,35,-3.82,5.41,regolith_plain,0.492,11.72,70.5,-36.9,0.084,0.916,1.26
2130,30,35,-4.66,3.9,regolith_plain,0.46,11.54,66.3,-41.6,0.068,0.932,1.236
2131,31,35,-6.52,6.08,regolith_plain,0.423,10.82,77.3,-28.9,0.07,0.93,1.26
2132,32,35,-8.92,6.14,regolith_plain,0.402,10.91,61.0,-29.3,0.092,0.908,1.166
2133,33,35,-10.2,0.93,regolith_plain,0.408,12.22,70.9,-31.2,0.07,0.93,1.081
2134,34,35,-9.37,11.55,regolith_plain,0.47,11.42,52.5,-39.1,0.14,0.86,1.418
2135,35,35,-2.74,16.41,regolith_plain,0.538,12.14,49.8,-46.2,0.16,0.84,1.664
2136,36,35,1.88,9.65,regolith_plain,0.552,13.23,60.9,-33.2,0.112,0.888,1.465
2137,37,35,4.01,5.57,regolith_plain,0.564,13.01,69.0,-29.5,0.09,0.91,1.393
2138,38,35,4.64,6.03,regolith_plain,0.588,12.11,65.3,-40.5,0.076,0.924,1.429
2139,39,35,4.67,6.62,regolith_plain,0.584,11.19,70.3,-27.0,0.09,0.91,1.372
2140,40,35,4.13,10.32,regolith_plain,0.586,11.64,58.1,-32.8,0.118,0.882,1.48
2141,41,35,6.24,5.77,regolith_plain,0.59,14.23,61.7,-30.3,0.107,0.893,1.356
2142,42,35,7.32,2.48,regolith_plain,0.599,16.64,83.5,-25.1,0.099,0.901,1.354
2143,43,35,7.74,7.25,regolith_plain,0.626,16.91,64.4,-31.5,0.129,0.871,1.526
2144,44,35,3.45,11.71,regolith_plain,0.652,14.4,52.8,-35.9,0.134,0.866,1.695
2145,45,35,-0.45,7.55,regolith_plain,0.653,12.22,57.5,-32.6,0.098,0.902,1.436
2146,46,35,-0.74,13.57,regolith_plain,0.674,8.51,49.4,-45.8,0.141,0.859,1.734
2147,47,35,-3.09,6.61,regolith_plain,0.648,6.75,68.3,-37.8,0.062,0.938,1.351
2148,48,35,-1.16,8.68,regolith_plain,0.625,4.37,58.3,-38.0,0.103,0.897,1.403
2149,49,35,2.17,7.7,regolith_plain,0.595,2.63,62.3,-34.0,0.059,0.941,1.252
2150,50,35,3.42,11.69,regolith_plain,0.569,0.14,56.8,-33.6,0.093,0.907,1.399
2151,51,35,10.08,11.1,regolith_plain,0.529,0.0,62.2,-31.9,0.07,0.93,1.266
2152,52,35,10.96,7.39,regolith_plain,0.466,0.0,56.8,-30.7,0.06,0.94,1.134
2153,53,35,5.52,10.11,regolith_plain,0.42,0.0,52.4,-32.1,0.058,0.942,1.217
2154,54,35,3.86,2.79,regolith_plain,0.364,0.0,68.3,-34.6,0.027,0.973,0.931
2155,55,35,3.62,0.84,regolith_plain,0.327,0.0,72.7,-28.6,0.0,1.0,0.85
2156,56,35,3.86,3.65,regolith_plain,0.395,1.04,68.0,-34.7,0.039,0.961,1.001
2157,57,35,1.08,3.13,regolith_plain,0.456,3.84,61.7,-34.5,0.032,0.968,1.083
2158,58,35,1.93,4.78,regolith_plain,0.517,6.31,68.8,-30.3,0.053,0.947,1.176
2159,59,35,4.06,6.71,regolith_plain,0.579,8.74,58.2,-49.2,0.081,0.919,1.359
2160,0,36,-3.08,1.67,regolith_plain,0.715,3.15,65.0,-22.9,0.044,0.956,1.291
2161,1,36,-2.56,4.28,regolith_plain,0.676,4.08,59.6,-32.3,0.066,0.934,1.275
2162,2,36,-6.07,3.65,regolith_plain,0.631,5.5,73.8,-32.1,0.062,0.938,1.221
2163,3,36,-3.61,1.04,regolith_plain,0.603,7.22,72.7,-22.6,0.047,0.953,1.152
2164,4,36,-5.34,5.81,regolith_plain,0.597,7.72,67.2,-33.6,0.085,0.915,1.367
2165,5,36,-6.87,1.52,regolith_plain,0.561,8.12,75.8,-28.7,0.055,0.945,1.177
2166,6,36,-6.09,12.59,regolith_plain,0.56,6.21,73.0,-32.0,0.115,0.885,1.528
2167,7,36,1.13,13.63,regolith_plain,0.522,5.81,44.7,-33.3,0.104,0.896,1.57
2168,8,36,1.96,15.92,regolith_plain,0.481,5.33,48.1,-39.1,0.137,0.863,1.512
2169,9,36,-5.72,18.31,regolith_plain,0.459,5.41,46.2,-38.8,0.15,0.85,1.606
2170,10,36,-8.01,8.99,regolith_plain,0.436,7.13,55.0,-31.6,0.094,0.906,1.219
2171,11,36,-6.57,7.41,regolith_plain,0.447,7.7,55.4,-34.0,0.093,0.907,1.292
2172,12,36,-9.07,4.48,regolith_plain,0.46,8.32,63.3,-33.9,0.07,0.93,1.173
2173,13,36,-9.65,11.43,regolith_plain,0.495,6.91,50.1,-33.7,0.122,0.878,1.342
2174,14,36,-12.57,12.62,regolith_plain,0.478,6.36,58.1,-25.1,0.112,0.888,1.414
2175,15,36,-16.72,16.21,regolith_plain,0.45,5.45,52.5,-35.9,0.128,0.872,1.505
2176,16,36,-23.02,19.15,regolith_plain,0.457,4.9,51.8,-36.9,0.148,0.852,1.596
2177,17,36,-27.83,11.41,regolith_plain,0.451,6.86,60.5,-33.8,0.124,0.876,1.302
2178,18,36,-27.41,2.95,regolith_plain,0.437,10.09,70.4,-26.1,0.062,0.938,1.105
2179,19,36,-27.17,11.87,regolith_plain,0.466,10.71,54.7,-39.3,0.127,0.873,1.392
2180,20,36,-21.37,20.08,regolith_plain,0.504,11.02,60.6,-36.0,0.169,0.831,1.826
2181,21,36,-15.69,12.43,regolith_plain,0.503,12.89,57.7,-42.2,0.135,0.865,1.567
2182,22,36,-15.89,9.43,regolith_plain,0.485,14.05,48.5,-44.2,0.114,0.886,1.457
2183,23,36,-13.62,19.49,regolith_plain,0.505,13.27,42.6,-43.5,0.184,0.816,1.872
2184,24,36,-3.71,24.43,regolith_plain,0.542,12.96,32.7,-45.1,0.208,0.792,2.095
2185,25,36,3.47,8.49,regolith_plain,0.541,15.38,60.8,-28.2,0.13,0.87,1.498
2186,26,36,0.35,7.47,regolith_plain,0.572,14.62,61.1,-33.0,0.124,0.876,1.481
2187,27,36,-1.44,5.83,regolith_plain,0.574,13.58,60.8,-38.7,0.112,0.888,1.386
2188,28,36,-3.56,3.94,regolith_plain,0.528,12.91,77.7,-32.0,0.08,0.92,1.233
2189,29,36,-3.87,8.32,regolith_plain,0.499,11.68,64.1,-28.2,0.11,0.89,1.412
2190,30,36,-3.51,8.81,regolith_plain,0.479,11.03,64.7,-29.0,0.12,0.88,1.393
2191,31,36,-5.03,11.76,regolith_plain,0.457,10.02,51.5,-37.9,0.112,0.888,1.461
2192,32,36,-7.48,12.27,regolith_plain,0.448,9.88,50.5,-40.1,0.124,0.876,1.461
2193,33,36,-11.0,7.48,regolith_plain,0.485,10.99,62.0,-29.9,0.091,0.909,1.284
2194,34,36,-12.62,6.21,regolith_plain,0.555,11.76,64.2,-37.7,0.113,0.887,1.419
2195,35,36,-7.24,16.7,regolith_plain,0.62,11.23,40.5,-40.4,0.171,0.829,1.864
2196,36,36,-1.4,13.5,regolith_plain,0.618,11.44,54.1,-28.1,0.145,0.855,1.665
2197,37,36,0.05,8.88,regolith_plain,0.622,11.0,60.3,-34.2,0.115,0.885,1.517
2198,38,36,1.57,2.53,regolith_plain,0.624,10.81,65.9,-36.1,0.064,0.936,1.23
2199,39,36,1.77,1.17,regolith_plain,0.616,9.88,63.8,-32.0,0.073,0.927,1.264
2200,40,36,1.11,4.75,regolith_plain,0.601,10.21,61.5,-36.4,0.076,0.924,1.364
2201,41,36,4.96,9.27,regolith_plain,0.631,11.39,58.7,-41.2,0.108,0.892,1.553
2202,42,36,7.61,3.4,regolith_plain,0.629,14.14,66.8,-30.2,0.102,0.898,1.364
2203,43,36,5.2,3.93,regolith_plain,0.605,15.33,69.3,-27.8,0.091,0.909,1.346
2204,44,36,4.92,8.76,regolith_plain,0.613,13.06,66.8,-34.2,0.11,0.89,1.458
2205,45,36,3.38,13.78,regolith_plain,0.645,9.78,53.1,-38.9,0.146,0.854,1.69
2206,46,36,7.12,17.26,regolith_plain,0.668,6.73,48.3,-42.6,0.137,0.863,1.743
2207,47,36,1.61,14.06,regolith_plain,0.664,4.69,57.2,-36.1,0.126,0.874,1.632
2208,48,36,3.13,11.65,regolith_plain,0.639,3.01,60.8,-36.3,0.098,0.902,1.51
2209,49,36,2.28,7.6,regolith_plain,0.608,1.7,59.0,-38.6,0.071,0.929,1.353
2210,50,36,4.04,14.51,regolith_plain,0.615,0.0,58.8,-26.9,0.103,0.897,1.551
2211,51,36,11.07,9.2,regolith_plain,0.603,0.0,65.8,-30.1,0.091,0.909,1.319
2212,52,36,10.43,7.28,regolith_plain,0.527,0.0,69.7,-28.3,0.056,0.944,1.222
2213,53,36,5.97,8.64,regolith_plain,0.425,0.0,71.2,-26.6,0.058,0.942,1.108
2214,54,36,4.85,5.38,regolith_plain,0.362,0.0,58.9,-31.3,0.042,0.958,0.942
2215,55,36,4.82,8.36,regolith_plain,0.336,0.0,60.9,-35.3,0.065,0.935,1.041
2216,56,36,2.86,9.11,regolith_plain,0.384,0.0,60.1,-32.9,0.082,0.918,1.095
2217,57,36,1.41,10.0,regolith_plain,0.434,1.24,58.4,-35.8,0.081,0.919,1.186
2218,58,36,3.24,9.89,regolith_plain,0.493,3.94,55.2,-34.3,0.077,0.923,1.325
2219,59,36,2.18,6.77,regolith_plain,0.545,7.09,53.6,-35.6,0.12,0.88,1.354
2220,0,37,-2.09,4.19,regolith_plain,0.703,1.42,66.0,-33.6,0.064,0.936,1.251
2221,1,37,-3.23,4.83,regolith_plain,0.672,2.25,60.1,-39.5,0.048,0.952,1.254
2222,2,37,-5.35,0.33,regolith_plain,0.628,3.86,70.2,-30.2,0.02,0.98,1.092
2223,3,37,-3.33,1.42,regolith_plain,0.599,4.63,63.7,-34.0,0.024,0.976,1.089
2224,4,37,-4.38,2.23,regolith_plain,0.572,5.42,60.9,-41.8,0.045,0.955,1.173
2225,5,37,-4.08,6.82,regolith_plain,0.544,5.41,63.9,-31.1,0.072,0.928,1.273
2226,6,37,-4.62,8.35,regolith_plain,0.507,5.86,61.7,-30.1,0.077,0.923,1.334
2227,7,37,-1.54,6.5,regolith_plain,0.455,6.82,66.3,-22.4,0.062,0.938,1.147
2228,8,37,-2.06,12.52,regolith_plain,0.419,6.51,69.3,-32.9,0.1,0.9,1.39
2229,9,37,-8.21,10.95,regolith_plain,0.399,6.85,59.6,-37.0,0.11,0.89,1.319
2230,10,37,-9.34,3.7,regolith_plain,0.391,8.04,68.8,-36.1,0.061,0.939,1.051
2231,11,37,-8.48,3.92,regolith_plain,0.41,8.11,59.2,-34.2,0.056,0.944,1.149
2232,12,37,-7.39,1.12,regolith_plain,0.431,8.61,61.1,-33.7,0.052,0.948,1.073
2233,13,37,-7.8,4.86,regolith_plain,0.465,8.08,74.2,-33.1,0.074,0.926,1.174
2234,14,37,-10.66,7.03,regolith_plain,0.47,7.79,56.7,-36.6,0.087,0.913,1.26
2235,15,37,-11.88,15.3,regolith_plain,0.479,6.57,46.9,-47.2,0.129,0.871,1.465
2236,16,37,-17.41,23.15,regolith_plain,0.49,5.7,44.3,-36.4,0.171,0.829,1.797
2237,17,37,-22.6,19.23,regolith_plain,0.457,7.5,48.3,-41.9,0.168,0.832,1.759
2238,18,37,-23.7,14.3,regolith_plain,0.444,10.18,48.9,-39.1,0.126,0.874,1.509
2239,19,37,-28.6,3.25,regolith_plain,0.419,13.78,64.6,-39.5,0.082,0.918,1.143
2240,20,37,-25.71,14.93,regolith_plain,0.447,13.41,61.0,-37.3,0.135,0.865,1.63
2241,21,37,-20.48,13.38,regolith_plain,0.471,13.92,50.5,-39.9,0.142,0.858,1.616
2242,22,37,-18.76,7.35,regolith_plain,0.474,15.09,53.6,-37.8,0.116,0.884,1.386
2243,23,37,-17.45,13.78,regolith_plain,0.51,14.4,60.5,-33.3,0.159,0.841,1.681
2244,24,37,-10.1,22.61,regolith_plain,0.553,13.27,48.1,-33.7,0.18,0.82,1.945
2245,25,37,-3.74,18.04,regolith_plain,0.553,14.02,46.4,-37.2,0.176,0.824,1.878
2246,26,37,-3.11,3.11,regolith_plain,0.518,15.56,57.1,-32.7,0.11,0.89,1.303
2247,27,37,-1.97,8.78,regolith_plain,0.529,13.7,55.9,-31.0,0.089,0.911,1.441
2248,28,37,-2.2,13.65,regolith_plain,0.528,12.12,54.7,-34.8,0.145,0.855,1.633
2249,29,37,2.03,17.99,regolith_plain,0.53,10.81,57.2,-36.2,0.149,0.851,1.794
2250,30,37,1.43,18.35,regolith_plain,0.533,10.1,43.6,-36.7,0.157,0.843,1.729
2251,31,37,0.8,20.29,regolith_plain,0.526,9.14,47.2,-35.1,0.174,0.826,1.857
2252,32,37,-2.59,21.52,regolith_plain,0.527,8.57,50.4,-35.6,0.167,0.833,1.915
2253,33,37,-9.13,16.75,regolith_plain,0.574,9.13,37.3,-48.7,0.15,0.85,1.732
2254,34,37,-11.56,7.63,regolith_plain,0.635,10.46,67.8,-35.7,0.104,0.896,1.476
2255,35,37,-6.98,10.23,regolith_plain,0.665,10.31,51.7,-39.1,0.12,0.88,1.594
2256,36,37,-4.36,11.16,regolith_plain,0.662,9.59,59.7,-31.9,0.11,0.89,1.672
2257,37,37,-1.49,12.32,regolith_plain,0.708,8.29,57.9,-35.6,0.123,0.877,1.694
2258,38,37,4.2,8.39,rock_field,0.752,7.75,67.3,-27.7,0.26,0.74,2.387
2259,39,37,4.0,6.0,regolith_plain,0.749,6.98,66.7,-27.1,0.088,0.912,1.415
2260,40,37,3.21,10.28,regolith_plain,0.722,6.95,44.4,-35.3,0.111,0.889,1.595
2261,41,37,6.89,11.5,regolith_plain,0.711,8.25,52.6,-32.6,0.122,0.878,1.618
2262,42,37,9.68,7.05,regolith_plain,0.681,10.41,63.1,-38.1,0.112,0.888,1.468
2263,43,37,8.34,11.17,regolith_plain,0.63,11.03,56.5,-34.4,0.139,0.861,1.577
2264,44,37,9.34,14.41,regolith_plain,0.62,9.41,57.0,-38.4,0.134,0.866,1.754
2265,45,37,9.11,17.77,regolith_plain,0.652,6.94,55.2,-43.0,0.15,0.85,1.822
2266,46,37,11.56,11.7,regolith_plain,0.654,5.88,60.8,-35.5,0.112,0.888,1.492
2267,47,37,6.1,17.18,regolith_plain,0.675,3.09,49.8,-32.6,0.144,0.856,1.682
2268,48,37,7.06,15.31,regolith_plain,0.665,1.72,42.1,-38.6,0.116,0.884,1.579
2269,49,37,7.44,16.68,regolith_plain,0.67,0.0,48.9,-29.8,0.119,0.881,1.621
2270,50,37,8.89,12.04,regolith_plain,0.663,0.0,59.3,-33.6,0.084,0.916,1.423
2271,51,37,11.16,2.61,regolith_plain,0.643,0.0,60.6,-24.0,0.034,0.966,1.122
2272,52,37,10.7,5.02,regolith_plain,0.594,0.0,68.3,-30.4,0.046,0.954,1.156
2273,53,37,7.95,8.29,regolith_plain,0.521,0.0,66.3,-31.7,0.066,0.934,1.186
