route_id,vehicle_type,route_type,start_x,start_y,end_x,end_y,num_cells,distance_km,avg_slope_deg,max_slope_deg,avg_rock_density,pct_high_hazard_cells,dominant_terrain,payload_kg,payload_fraction_of_max,battery_capacity_wh,total_energy_wh,energy_margin_pct,safety_score,mission_success
931,crew_transport,optimized,54,42,44,28,15,0.363,7.94,17.34,0.596,0.067,regolith_plain,68.7,0.275,9500.0,603.9,93.64,0.866,1
932,light_scout,optimized,0,13,42,9,53,1.289,9.82,24.24,0.649,0.132,regolith_plain,9.9,0.248,3500.0,1878.1,46.34,0.798,1
933,swarm_builder,naive,42,58,53,2,78,1.871,11.86,28.23,0.63,0.423,regolith_plain,11.2,0.747,1200.0,3405.6,-183.8,0.585,0
934,crew_transport,naive,9,11,54,31,76,1.848,12.53,26.4,0.648,0.316,regolith_plain,205.7,0.823,9500.0,5045.0,46.89,0.651,1
935,light_scout,naive,8,41,41,58,53,1.305,13.83,40.96,0.613,0.415,regolith_plain,33.3,0.832,3500.0,3131.5,10.53,0.566,1
936,cargo_hauler,naive,14,43,33,31,49,1.151,12.3,32.58,0.455,0.245,regolith_plain,249.3,0.416,14000.0,2815.2,79.89,0.683,1
937,swarm_builder,optimized,28,49,18,32,18,0.439,8.64,19.74,0.481,0.222,regolith_plain,12.5,0.833,1200.0,647.8,46.02,0.74,1
938,cargo_hauler,optimized,5,11,28,18,25,0.613,8.06,16.71,0.709,0.16,regolith_plain,593.9,0.99,14000.0,2049.4,85.36,0.759,1
939,cargo_hauler,optimized,52,23,16,13,39,0.992,8.63,17.75,0.595,0.154,regolith_plain,491.7,0.82,14000.0,2918.1,79.16,0.766,1
940,crew_transport,naive,19,30,13,55,48,1.139,16.13,35.16,0.446,0.312,regolith_plain,104.2,0.417,9500.0,2454.7,74.16,0.64,1
941,cargo_hauler,optimized,9,51,47,49,40,0.971,7.54,21.51,0.587,0.15,regolith_plain,260.4,0.434,14000.0,2111.1,84.92,0.801,1
942,cargo_hauler,optimized,18,11,49,35,35,0.887,8.1,23.16,0.633,0.114,regolith_plain,314.1,0.524,14000.0,2199.3,84.29,0.799,1
943,swarm_builder,optimized,50,20,1,39,181,4.694,6.67,19.28,0.702,0.122,regolith_plain,3.5,0.233,1200.0,5999.4,-399.95,0.781,0
944,cargo_hauler,optimized,5,56,20,21,36,0.891,8.88,18.26,0.518,0.25,regolith_plain,331.3,0.552,14000.0,2222.3,84.13,0.715,1
945,swarm_builder,optimized,18,4,20,19,181,4.586,9.68,17.09,0.71,0.006,regolith_plain,7.3,0.487,1200.0,6452.5,-437.71,0.874,0
946,crew_transport,naive,9,49,42,37,69,1.683,11.31,25.99,0.594,0.362,regolith_plain,129.6,0.518,9500.0,4101.7,56.82,0.612,1
947,swarm_builder,optimized,52,9,48,32,24,0.593,9.2,26.25,0.476,0.208,regolith_plain,12.6,0.84,1200.0,899.6,25.03,0.732,1
948,cargo_hauler,optimized,56,36,38,36,19,0.443,9.21,19.77,0.594,0.0,regolith_plain,513.9,0.856,14000.0,1234.6,91.18,0.875,1
949,cargo_hauler,optimized,53,39,54,5,35,0.871,9.81,27.76,0.496,0.314,regolith_plain,160.9,0.268,14000.0,1875.4,86.6,0.682,1
950,crew_transport,optimized,47,29,42,52,25,0.579,8.19,17.77,0.615,0.0,regolith_plain,229.8,0.919,9500.0,1295.9,86.36,0.89,1
951,light_scout,naive,40,36,11,52,57,1.36,12.35,23.49,0.584,0.333,regolith_plain,17.9,0.447,3500.0,2569.1,26.6,0.627,1
952,swarm_builder,optimized,32,41,29,14,35,0.862,10.44,21.06,0.653,0.257,regolith_plain,13.4,0.893,1200.0,1578.3,-31.52,0.698,0
953,light_scout,optimized,10,46,10,2,45,1.095,8.52,17.9,0.589,0.044,regolith_plain,23.7,0.592,3500.0,1757.0,49.8,0.847,1
954,light_scout,optimized,56,5,43,44,41,1.015,7.85,25.69,0.569,0.098,regolith_plain,20.6,0.515,3500.0,1531.0,56.26,0.807,1
955,crew_transport,optimized,9,40,9,2,39,0.992,8.76,16.76,0.584,0.026,regolith_plain,248.5,0.994,9500.0,2335.2,75.42,0.859,1
956,light_scout,naive,25,33,32,50,37,0.869,15.13,37.11,0.604,0.432,regolith_plain,20.0,0.5,3500.0,1834.0,47.6,0.543,1
957,light_scout,optimized,29,5,54,12,26,0.641,10.8,23.06,0.616,0.231,regolith_plain,26.1,0.653,3500.0,1156.2,66.97,0.716,1
958,swarm_builder,naive,20,16,0,11,33,0.797,10.85,18.16,0.682,0.212,regolith_plain,2.6,0.173,1200.0,1119.1,6.74,0.725,1
959,crew_transport,naive,42,31,20,14,45,1.054,15.95,42.07,0.707,0.489,regolith_plain,164.3,0.657,9500.0,3666.4,61.41,0.489,0
960,cargo_hauler,optimized,24,42,58,37,36,0.899,10.69,23.53,0.601,0.083,regolith_plain,409.3,0.682,14000.0,2319.4,83.43,0.818,1
961,cargo_hauler,optimized,33,7,44,29,24,0.593,12.63,23.66,0.579,0.333,regolith_plain,355.6,0.593,14000.0,1587.3,88.66,0.654,1
962,swarm_builder,optimized,49,4,0,37,138,3.709,7.53,34.83,0.691,0.203,regolith_plain,14.3,0.953,1200.0,6710.8,-459.23,0.723,0
963,light_scout,optimized,31,19,47,26,17,0.395,10.48,23.81,0.558,0.118,regolith_plain,33.5,0.838,3500.0,686.8,80.38,0.784,1
964,cargo_hauler,naive,24,4,5,26,51,1.224,11.41,31.44,0.639,0.098,regolith_plain,394.2,0.657,14000.0,3490.6,75.07,0.806,1
965,light_scout,optimized,51,27,49,54,28,0.673,7.84,20.71,0.646,0.071,regolith_plain,16.0,0.4,3500.0,1023.9,70.75,0.851,1
966,cargo_hauler,naive,32,17,33,55,72,1.718,14.95,38.8,0.674,0.347,regolith_plain,168.4,0.281,14000.0,5180.4,63.0,0.59,1
967,crew_transport,naive,55,30,10,32,85,1.987,13.53,37.11,0.553,0.282,regolith_plain,249.8,0.999,9500.0,6084.3,35.95,0.662,1
968,crew_transport,optimized,32,5,37,38,52,1.211,10.24,26.4,0.682,0.135,regolith_plain,191.1,0.764,9500.0,2980.0,68.63,0.775,1
969,swarm_builder,optimized,16,43,54,6,44,1.125,10.61,25.69,0.519,0.273,regolith_plain,12.0,0.8,1200.0,1857.5,-54.79,0.687,0
970,cargo_hauler,optimized,42,5,15,37,66,1.532,12.1,34.83,0.672,0.47,regolith_plain,578.4,0.964,14000.0,6233.0,55.48,0.522,1
971,light_scout,optimized,55,11,6,1,54,1.342,7.29,20.07,0.624,0.111,regolith_plain,21.6,0.54,3500.0,2046.3,41.53,0.814,1
972,cargo_hauler,naive,24,2,40,16,36,0.857,14.38,31.79,0.672,0.472,regolith_plain,514.0,0.857,14000.0,3371.1,75.92,0.536,1
973,light_scout,optimized,38,53,19,33,23,0.597,9.77,22.61,0.634,0.391,regolith_plain,7.1,0.178,3500.0,921.3,73.68,0.615,1
974,swarm_builder,naive,44,12,59,37,39,0.942,9.33,23.17,0.48,0.128,regolith_plain,9.9,0.66,1200.0,1251.3,-4.27,0.795,0
975,cargo_hauler,naive,24,32,20,10,50,1.204,14.0,36.36,0.676,0.46,regolith_plain,202.7,0.338,14000.0,3676.2,73.74,0.533,1
976,crew_transport,optimized,47,37,27,46,24,0.593,8.38,17.18,0.736,0.292,regolith_plain,69.2,0.277,9500.0,1261.3,86.72,0.673,1
977,crew_transport,optimized,25,16,45,21,24,0.559,8.74,26.4,0.625,0.167,regolith_plain,86.8,0.347,9500.0,1135.6,88.05,0.761,1
978,cargo_hauler,optimized,14,23,48,10,47,1.144,9.54,24.36,0.679,0.319,regolith_plain,505.2,0.842,14000.0,3598.7,74.3,0.662,1
979,light_scout,optimized,7,34,20,24,36,0.833,11.63,33.78,0.674,0.667,regolith_plain,29.2,0.73,3500.0,2030.2,41.99,0.4,0
980,light_scout,naive,34,19,3,37,59,1.4,16.05,37.87,0.636,0.458,regolith_plain,16.2,0.405,3500.0,3045.3,12.99,0.525,1
981,crew_transport,naive,36,32,57,32,37,0.877,7.25,17.34,0.53,0.054,regolith_plain,27.3,0.109,9500.0,1303.3,86.28,0.852,1
982,cargo_hauler,optimized,21,8,43,48,52,1.26,8.19,24.11,0.685,0.135,regolith_plain,275.8,0.46,14000.0,3366.3,75.96,0.78,1
983,cargo_hauler,optimized,40,38,42,0,44,1.084,8.9,24.28,0.565,0.159,regolith_plain,564.7,0.941,14000.0,2956.8,78.88,0.768,1
984,light_scout,optimized,18,31,33,38,17,0.403,11.9,24.43,0.531,0.294,regolith_plain,31.0,0.775,3500.0,775.5,77.84,0.666,1
985,crew_transport,naive,0,59,39,23,78,1.921,13.48,37.46,0.523,0.244,regolith_plain,247.6,0.99,9500.0,5187.9,45.39,0.703,1
986,crew_transport,optimized,33,45,14,20,29,0.709,8.92,25.07,0.584,0.276,regolith_plain,171.9,0.688,9500.0,1686.7,82.25,0.681,1
987,cargo_hauler,optimized,7,39,22,22,23,0.573,12.64,33.02,0.584,0.522,regolith_plain,341.5,0.569,14000.0,1865.6,86.67,0.496,0
988,cargo_hauler,optimized,19,38,42,15,31,0.749,9.95,20.21,0.531,0.161,regolith_plain,267.9,0.446,14000.0,1702.8,87.84,0.759,1
989,light_scout,optimized,36,36,42,56,28,0.631,10.17,19.17,0.686,0.214,regolith_plain,17.7,0.442,3500.0,1160.0,66.86,0.719,1
990,light_scout,optimized,16,13,24,57,53,1.255,11.97,27.91,0.603,0.415,regolith_plain,30.7,0.768,3500.0,2758.8,21.18,0.587,1
991,swarm_builder,naive,25,13,52,0,47,1.119,12.7,58.48,0.622,0.255,regolith_plain,7.7,0.513,1200.0,1939.9,-61.66,0.676,0
992,swarm_builder,naive,28,27,5,56,66,1.557,12.57,35.68,0.534,0.303,regolith_plain,11.1,0.74,1200.0,2711.0,-125.92,0.671,0
993,cargo_hauler,naive,43,15,46,56,75,1.795,9.77,21.07,0.587,0.187,regolith_plain,336.6,0.561,14000.0,4553.7,67.47,0.749,1
994,light_scout,naive,15,10,29,1,23,0.548,8.34,17.47,0.603,0.0,regolith_plain,30.0,0.75,3500.0,853.5,75.61,0.901,1
995,crew_transport,optimized,21,11,35,28,24,0.559,8.17,23.24,0.725,0.25,regolith_plain,99.6,0.398,9500.0,1292.8,86.39,0.697,1
996,cargo_hauler,naive,7,36,28,40,35,0.804,13.58,23.4,0.475,0.343,regolith_plain,454.7,0.758,14000.0,2272.0,83.77,0.643,1
997,cargo_hauler,optimized,12,15,34,27,181,4.056,12.23,32.13,0.734,0.448,crater_floor,430.4,0.717,14000.0,13846.9,1.09,0.545,0
998,light_scout,naive,47,2,12,55,115,2.794,16.9,58.48,0.564,0.522,regolith_plain,27.3,0.682,3500.0,6607.5,-88.79,0.494,0
999,swarm_builder,optimized,8,24,52,18,54,1.284,8.71,25.81,0.616,0.352,regolith_plain,11.0,0.733,1200.0,2222.3,-85.19,0.633,0
1000,swarm_builder,optimized,42,38,56,18,21,0.549,9.36,17.34,0.53,0.095,regolith_plain,6.9,0.46,1200.0,744.2,37.98,0.802,1
1001,light_scout,optimized,1,19,5,39,21,0.516,10.68,19.99,0.619,0.143,regolith_plain,35.0,0.875,3500.0,1050.3,69.99,0.768,1
1002,crew_transport,optimized,18,33,10,56,25,0.588,10.54,19.7,0.468,0.04,regolith_plain,242.8,0.971,9500.0,1371.5,85.56,0.844,1
1003,light_scout,naive,18,21,0,54,56,1.299,13.23,36.65,0.525,0.286,regolith_plain,22.7,0.568,3500.0,2410.3,31.13,0.658,1
1004,cargo_hauler,naive,8,34,0,2,57,1.385,11.22,24.45,0.671,0.193,regolith_plain,345.4,0.576,14000.0,3989.7,71.5,0.726,1
1005,swarm_builder,naive,51,22,30,26,44,1.092,18.61,39.17,0.599,0.455,regolith_plain,2.7,0.18,1200.0,1888.5,-57.38,0.517,0
1006,crew_transport,optimized,21,57,15,5,56,1.307,9.0,18.4,0.54,0.054,regolith_plain,247.0,0.988,9500.0,3141.9,66.93,0.836,1
1007,crew_transport,optimized,37,56,18,17,91,2.181,10.63,27.14,0.664,0.198,regolith_plain,166.3,0.665,9500.0,5210.8,45.15,0.737,1
1008,cargo_hauler,optimized,49,19,30,50,37,0.919,8.31,22.23,0.603,0.054,regolith_plain,231.9,0.386,14000.0,2146.0,84.67,0.833,1
1009,crew_transport,optimized,46,17,28,24,181,4.337,9.26,19.28,0.702,0.287,regolith_plain,80.8,0.323,9500.0,8890.8,6.41,0.683,1
1010,crew_transport,naive,32,25,6,53,47,1.119,16.31,43.79,0.556,0.362,regolith_plain,81.6,0.326,9500.0,2667.0,71.93,0.594,1
1011,swarm_builder,optimized,56,51,32,41,25,0.596,7.91,17.3,0.717,0.2,regolith_plain,10.3,0.687,1200.0,973.5,18.88,0.746,1
1012,cargo_hauler,naive,22,42,50,29,39,0.934,11.45,23.48,0.558,0.308,regolith_plain,599.7,1.0,14000.0,3028.1,78.37,0.665,1
1013,light_scout,optimized,25,48,40,33,18,0.448,10.07,19.39,0.617,0.111,regolith_plain,26.4,0.66,3500.0,813.4,76.76,0.781,1
1014,swarm_builder,optimized,40,19,1,10,40,0.971,8.1,20.24,0.675,0.125,regolith_plain,6.6,0.44,1200.0,1443.8,-20.32,0.787,0
1015,light_scout,naive,45,19,53,50,57,1.377,9.28,17.56,0.61,0.14,regolith_plain,26.4,0.66,3500.0,2335.4,33.27,0.77,1
1016,swarm_builder,optimized,36,28,3,42,34,0.892,9.4,24.43,0.457,0.147,regolith_plain,10.9,0.727,1200.0,1251.6,-4.3,0.777,0
1017,crew_transport,optimized,45,7,58,56,50,1.287,11.14,25.33,0.459,0.16,regolith_plain,187.8,0.751,9500.0,2792.7,70.6,0.775,1
1018,cargo_hauler,optimized,24,6,40,29,24,0.593,9.8,23.16,0.604,0.125,regolith_plain,272.8,0.455,14000.0,1398.0,90.01,0.792,1
1019,cargo_hauler,optimized,19,32,41,30,23,0.539,9.59,20.21,0.535,0.261,regolith_plain,337.6,0.563,14000.0,1295.0,90.75,0.709,1
1020,swarm_builder,optimized,24,38,55,42,32,0.786,8.05,17.03,0.621,0.125,regolith_plain,13.4,0.893,1200.0,1293.4,-7.78,0.794,0
1021,light_scout,optimized,46,6,1,45,181,4.611,9.62,24.24,0.707,0.265,regolith_plain,10.4,0.26,3500.0,6857.4,-95.93,0.691,0
1022,crew_transport,naive,10,34,53,31,68,1.647,9.5,22.61,0.498,0.118,regolith_plain,124.9,0.5,9500.0,3224.0,66.06,0.799,1
1023,light_scout,naive,20,15,28,48,57,1.41,14.91,37.66,0.656,0.596,regolith_plain,24.5,0.612,3500.0,3385.0,3.29,0.432,0
1024,crew_transport,optimized,45,49,33,3,50,1.237,8.7,21.52,0.624,0.1,regolith_plain,247.2,0.989,9500.0,3013.1,68.28,0.813,1
1025,light_scout,naive,14,54,34,7,78,1.888,17.72,35.42,0.596,0.679,regolith_plain,25.6,0.64,3500.0,4403.5,-25.81,0.403,0
1026,crew_transport,optimized,26,45,52,40,28,0.706,9.13,22.23,0.685,0.107,regolith_plain,54.7,0.219,9500.0,1326.3,86.04,0.797,1
1027,swarm_builder,naive,26,50,33,6,61,1.507,14.83,43.79,0.648,0.393,regolith_plain,6.1,0.407,1200.0,2755.1,-129.59,0.577,0
1028,cargo_hauler,optimized,3,58,58,43,57,1.451,8.29,18.04,0.6,0.263,regolith_plain,417.9,0.696,14000.0,3854.7,72.47,0.717,1
1029,crew_transport,naive,37,23,3,9,51,1.282,11.81,26.92,0.679,0.255,regolith_plain,120.2,0.481,9500.0,2956.3,68.88,0.696,1
1030,crew_transport,optimized,6,2,28,8,23,0.556,7.12,15.42,0.639,0.217,regolith_plain,190.8,0.763,9500.0,1301.8,86.3,0.75,1
1031,light_scout,optimized,49,4,20,9,30,0.721,7.46,19.55,0.545,0.033,regolith_plain,38.3,0.957,3500.0,1226.8,64.95,0.873,1
1032,light_scout,optimized,1,55,13,5,51,1.265,8.95,17.05,0.536,0.0,regolith_plain,23.6,0.59,3500.0,1924.4,45.02,0.886,1
1033,light_scout,optimized,3,46,3,22,63,1.455,9.63,26.08,0.658,0.143,regolith_plain,6.8,0.17,3500.0,1930.7,44.84,0.796,1
1034,swarm_builder,optimized,23,32,53,44,34,0.834,10.82,29.41,0.672,0.294,regolith_plain,9.3,0.62,1200.0,1364.4,-13.7,0.673,0
1035,cargo_hauler,naive,31,32,4,27,56,1.34,16.14,34.87,0.592,0.518,regolith_plain,215.7,0.36,14000.0,4086.1,70.81,0.498,0
1036,crew_transport,naive,49,59,19,48,43,1.014,14.06,43.99,0.693,0.535,regolith_plain,179.7,0.719,9500.0,3171.3,66.62,0.497,0
1037,cargo_hauler,optimized,23,24,10,37,31,0.716,17.38,29.54,0.537,0.677,regolith_plain,458.8,0.765,14000.0,2354.7,83.18,0.443,0
1038,cargo_hauler,optimized,53,18,1,31,60,1.495,9.61,21.72,0.626,0.233,regolith_plain,313.4,0.522,14000.0,4083.7,70.83,0.702,1
1039,cargo_hauler,optimized,9,10,26,3,19,0.459,7.16,11.9,0.651,0.053,regolith_plain,444.6,0.741,14000.0,1116.9,92.02,0.871,1
1040,cargo_hauler,naive,1,59,31,34,69,1.65,10.54,31.86,0.473,0.145,regolith_plain,565.9,0.943,14000.0,4550.6,67.5,0.775,1
1041,swarm_builder,naive,35,9,35,24,30,0.713,16.49,23.66,0.674,0.733,regolith_plain,3.9,0.26,1200.0,1143.2,4.73,0.395,0
1042,swarm_builder,optimized,5,55,5,30,26,0.649,7.52,17.1,0.513,0.038,regolith_plain,13.8,0.92,1200.0,901.1,24.91,0.884,1
1043,swarm_builder,optimized,43,44,15,10,42,1.044,7.92,17.07,0.688,0.238,regolith_plain,13.4,0.893,1200.0,1925.1,-60.42,0.715,0
1044,swarm_builder,naive,52,52,51,37,20,0.488,8.04,19.62,0.677,0.05,regolith_plain,7.0,0.467,1200.0,653.2,45.57,0.87,1
1045,crew_transport,optimized,41,17,58,16,18,0.448,7.23,18.92,0.473,0.278,regolith_plain,180.0,0.72,9500.0,1026.4,89.2,0.67,1
1046,light_scout,optimized,50,13,2,36,90,2.343,7.46,20.03,0.662,0.156,regolith_plain,15.9,0.398,3500.0,3615.1,-3.29,0.758,0
1047,swarm_builder,optimized,12,29,12,11,19,0.443,8.44,14.95,0.618,0.105,crater_floor,6.1,0.407,1200.0,603.9,49.68,0.793,1
1048,swarm_builder,naive,21,44,54,1,81,1.998,16.67,43.35,0.621,0.568,regolith_plain,3.8,0.253,1200.0,3355.0,-179.58,0.471,0
1049,swarm_builder,optimized,49,49,36,41,14,0.343,9.46,18.15,0.75,0.357,regolith_plain,8.7,0.58,1200.0,643.6,46.37,0.621,1
1050,cargo_hauler,naive,28,55,59,24,49,1.209,11.19,43.13,0.653,0.51,regolith_plain,291.6,0.486,14000.0,3750.4,73.21,0.521,1
1051,crew_transport,optimized,17,11,57,14,44,1.092,8.53,24.24,0.619,0.136,regolith_plain,167.1,0.668,9500.0,2564.9,73.0,0.782,1
1052,crew_transport,naive,24,24,54,1,48,1.139,15.8,35.42,0.649,0.604,regolith_plain,64.7,0.259,9500.0,2894.8,69.53,0.439,0
1053,crew_transport,optimized,28,40,34,25,16,0.399,8.79,18.35,0.55,0.062,regolith_plain,109.5,0.438,9500.0,751.4,92.09,0.833,1
1054,cargo_hauler,optimized,2,43,55,35,55,1.353,7.88,18.6,0.477,0.127,regolith_plain,201.3,0.336,14000.0,2798.7,80.01,0.802,1
1055,light_scout,optimized,39,24,30,54,181,4.006,12.13,24.6,0.745,0.414,regolith_plain,10.1,0.252,3500.0,7301.8,-108.62,0.585,0
1056,swarm_builder,naive,49,30,14,22,52,1.285,14.52,36.36,0.66,0.385,regolith_plain,3.1,0.207,1200.0,2185.2,-82.1,0.577,0
1057,cargo_hauler,naive,29,17,54,26,64,1.567,11.36,26.4,0.54,0.156,regolith_plain,314.9,0.525,14000.0,4047.0,71.09,0.758,1
1058,light_scout,naive,48,43,50,9,63,1.472,11.26,26.25,0.556,0.413,regolith_plain,36.6,0.915,3500.0,3007.7,14.07,0.602,1
1059,cargo_hauler,optimized,19,8,55,23,37,0.944,11.11,25.81,0.545,0.243,regolith_plain,560.3,0.934,14000.0,2774.4,80.18,0.712,1
1060,swarm_builder,naive,7,48,37,9,82,2.001,18.01,43.84,0.598,0.646,regolith_plain,2.1,0.14,1200.0,3432.8,-186.07,0.404,0
1061,cargo_hauler,naive,29,55,3,25,63,1.571,12.97,37.52,0.528,0.175,regolith_plain,337.2,0.562,14000.0,4117.6,70.59,0.745,1
1062,light_scout,optimized,12,59,49,38,43,1.089,10.96,22.23,0.56,0.14,regolith_plain,22.3,0.558,3500.0,1820.7,47.98,0.764,1
1063,swarm_builder,naive,40,56,45,5,77,1.851,10.2,26.21,0.577,0.26,regolith_plain,12.8,0.853,1200.0,3216.1,-168.01,0.704,0
1064,swarm_builder,naive,1,56,18,10,81,1.989,11.57,23.32,0.533,0.062,regolith_plain,13.9,0.927,1200.0,3135.9,-161.33,0.829,0
1065,swarm_builder,optimized,26,40,11,6,37,0.911,9.22,19.95,0.611,0.135,regolith_plain,7.8,0.52,1200.0,1286.2,-7.18,0.785,0
1066,crew_transport,naive,58,51,4,27,94,2.316,13.45,37.87,0.679,0.426,regolith_plain,128.2,0.513,9500.0,6277.7,33.92,0.559,1
1067,crew_transport,naive,26,52,36,4,87,2.051,11.4,29.32,0.65,0.345,regolith_plain,101.5,0.406,9500.0,5016.9,47.19,0.627,1
1068,cargo_hauler,naive,10,15,34,46,68,1.638,15.14,36.65,0.647,0.529,regolith_plain,255.7,0.426,14000.0,5603.1,59.98,0.473,0
1069,light_scout,optimized,5,6,47,17,45,1.104,7.31,25.81,0.627,0.133,regolith_plain,38.4,0.96,3500.0,2110.1,39.71,0.798,1
1070,crew_transport,optimized,57,0,18,25,181,3.915,9.99,27.8,0.674,0.724,regolith_plain,146.8,0.587,9500.0,9582.3,-0.87,0.417,0
1071,cargo_hauler,naive,33,24,13,16,41,0.966,15.1,35.42,0.714,0.415,regolith_plain,210.7,0.351,14000.0,3154.2,77.47,0.55,1
1072,cargo_hauler,naive,7,36,38,52,58,1.405,10.75,28.54,0.572,0.345,regolith_plain,553.9,0.923,14000.0,4627.2,66.95,0.634,1
1073,cargo_hauler,optimized,48,49,47,32,39,0.843,9.87,17.34,0.709,0.026,regolith_plain,544.1,0.907,14000.0,2442.4,82.55,0.871,1
1074,cargo_hauler,naive,5,33,54,6,90,2.136,18.83,37.87,0.62,0.611,regolith_plain,133.7,0.223,14000.0,6984.7,50.11,0.397,0
1075,crew_transport,optimized,26,2,31,47,53,1.338,9.3,21.52,0.663,0.113,regolith_plain,79.3,0.317,9500.0,2723.4,71.33,0.786,1
1076,cargo_hauler,naive,9,8,50,13,69,1.691,12.14,27.8,0.626,0.406,regolith_plain,592.9,0.988,14000.0,5737.1,59.02,0.593,1
1077,cargo_hauler,optimized,8,26,31,41,25,0.629,10.7,20.08,0.498,0.24,regolith_plain,473.8,0.79,14000.0,1774.7,87.32,0.718,1
1078,cargo_hauler,optimized,14,4,27,52,181,4.056,18.42,33.2,0.682,0.602,regolith_plain,131.4,0.219,14000.0,11368.9,18.79,0.476,0
1079,crew_transport,naive,43,24,36,48,29,0.717,10.35,19.49,0.661,0.379,regolith_plain,106.3,0.425,9500.0,1855.5,80.47,0.593,1
1080,swarm_builder,naive,12,48,45,10,82,1.918,18.65,43.79,0.617,0.659,regolith_plain,12.1,0.807,1200.0,4485.2,-273.77,0.379,0
1081,crew_transport,optimized,33,37,35,8,30,0.746,10.45,20.17,0.595,0.1,regolith_plain,70.2,0.281,9500.0,1448.7,84.75,0.791,1
1082,crew_transport,optimized,14,23,46,57,47,1.185,8.11,23.4,0.635,0.255,regolith_plain,59.8,0.239,9500.0,2318.5,75.59,0.714,1
1083,crew_transport,naive,25,29,19,46,26,0.633,15.1,37.66,0.513,0.423,regolith_plain,160.0,0.64,9500.0,1676.9,82.35,0.545,1
1084,cargo_hauler,optimized,25,58,43,33,181,4.718,18.74,28.83,0.729,0.453,regolith_plain,277.2,0.462,14000.0,13600.7,2.85,0.581,0
1085,cargo_hauler,naive,1,38,10,53,30,0.737,10.89,24.53,0.454,0.133,regolith_plain,549.6,0.916,14000.0,1836.7,86.88,0.824,1
1086,light_scout,optimized,45,20,20,55,36,0.94,9.98,20.68,0.478,0.083,regolith_plain,32.1,0.802,3500.0,1561.7,55.38,0.804,1
1087,crew_transport,optimized,18,10,19,36,27,0.661,10.39,17.22,0.606,0.185,regolith_plain,126.1,0.504,9500.0,1378.6,85.49,0.753,1
1088,crew_transport,optimized,4,24,4,46,23,0.539,9.44,31.44,0.594,0.043,regolith_plain,40.2,0.161,9500.0,866.7,90.88,0.854,1
1089,light_scout,optimized,56,3,18,46,49,1.25,11.01,24.43,0.567,0.286,regolith_plain,10.9,0.272,3500.0,1863.9,46.75,0.689,1
1090,light_scout,optimized,11,15,47,52,53,1.33,8.94,25.15,0.623,0.208,regolith_plain,37.5,0.938,3500.0,2696.6,22.95,0.728,1
1091,crew_transport,naive,44,59,53,29,46,1.082,7.01,20.96,0.611,0.217,regolith_plain,234.6,0.938,9500.0,2589.5,72.74,0.758,1
1092,light_scout,optimized,31,47,34,26,47,1.202,8.34,21.52,0.668,0.085,regolith_plain,39.0,0.975,3500.0,2264.5,35.3,0.833,1
1093,cargo_hauler,optimized,31,23,47,46,29,0.734,11.16,33.21,0.673,0.138,regolith_plain,152.5,0.254,14000.0,1680.7,87.99,0.775,1
1094,swarm_builder,naive,39,3,25,28,40,0.946,19.1,56.63,0.676,0.65,regolith_plain,9.0,0.6,1200.0,2202.8,-83.57,0.383,0
1095,swarm_builder,optimized,44,30,17,35,28,0.681,6.86,22.61,0.514,0.071,regolith_plain,2.4,0.16,1200.0,752.0,37.33,0.825,1
1096,crew_transport,naive,47,45,19,42,40,0.946,13.13,26.21,0.671,0.6,regolith_plain,235.7,0.943,9500.0,3189.9,66.42,0.432,0
1097,light_scout,naive,24,21,58,26,67,1.593,14.71,36.8,0.55,0.239,regolith_plain,38.5,0.962,3500.0,3766.9,-7.63,0.662,0
1098,light_scout,naive,8,35,24,6,54,1.309,9.8,19.22,0.583,0.056,regolith_plain,11.7,0.292,3500.0,1890.3,45.99,0.844,1
1099,crew_transport,optimized,11,47,22,31,160,3.71,17.14,31.11,0.527,0.544,regolith_plain,128.7,0.515,9500.0,8869.2,6.64,0.509,1
1100,cargo_hauler,optimized,0,26,20,30,34,0.801,11.65,29.88,0.535,0.176,regolith_plain,80.7,0.134,14000.0,1721.7,87.7,0.744,1
1101,crew_transport,optimized,14,13,41,2,181,4.801,6.83,16.0,0.569,0.0,regolith_plain,169.1,0.676,9500.0,9245.9,2.67,0.911,0
1102,swarm_builder,optimized,36,11,24,34,181,3.998,13.73,21.33,0.708,0.144,regolith_plain,11.7,0.78,1200.0,7343.0,-511.92,0.741,0
1103,crew_transport,optimized,34,44,58,49,25,0.588,10.01,22.51,0.688,0.16,regolith_plain,116.1,0.464,9500.0,1214.0,87.22,0.778,1
1104,crew_transport,naive,57,35,20,8,73,1.705,10.33,29.32,0.54,0.205,regolith_plain,34.3,0.137,9500.0,3008.2,68.33,0.744,1
1105,cargo_hauler,naive,58,12,50,47,52,1.235,9.09,22.63,0.537,0.173,regolith_plain,459.3,0.766,14000.0,3311.2,76.35,0.763,1
1106,crew_transport,naive,54,20,53,52,54,1.275,10.0,27.78,0.644,0.185,regolith_plain,162.8,0.651,9500.0,2943.8,69.01,0.759,1
1107,crew_transport,optimized,16,3,25,47,181,3.989,19.97,34.48,0.675,0.84,regolith_plain,81.5,0.326,9500.0,10151.0,-6.85,0.331,0
